"node","layer","lat","lon","zone","atcocode"
 92373,5,51.63417,-2.43428, 17,"0170SGB20743"
 92374,5,51.64256,-2.45614, 17,"0170SGB20742"
 92375,5,51.63252,-2.43019, 17,"0170SGB20745"
 92376,5,51.63405,-2.43422, 17,"0170SGB20744"
 92377,5,52.47587,-1.89756,430," 43000203502"
 92378,5,51.63272,-2.43094, 17,"0170SGB20746"
 92379,5,51.72669,-1.54523,340," 340000071SQ"
 92380,5,51.62960,-2.42236, 17,"0170SGB20748"
 92381,5,51.72689,-1.19594,340,"340001260HAR"
 92382,5,52.80427,-1.60986,380," 3800C325102"
 92383,5,51.00692,-0.14177,440,"  4400EG0055"
 92384,5,51.00597,-0.14295,440,"  4400EG0054"
 92385,5,51.00932,-0.14081,440,"  4400EG0057"
 92386,5,51.00916,-0.14106,440,"  4400EG0056"
 92387,5,50.99461,-0.16176,440,"  4400EG0053"
 92388,5,50.99435,-0.16224,440,"  4400EG0052"
 92389,5,51.01262,-0.14116,440,"  4400EG0059"
 92390,5,51.01235,-0.14120,440,"  4400EG0058"
 92391,5,52.50772,-1.95284,430," 43000282502"
 92392,5,52.50791,-1.95284,430," 43000282501"
 92393,5,50.88090,-1.01482,190,"1900HA070466"
 92394,5,50.88162,-1.01802,190,"1900HA070467"
 92395,5,50.88290,-1.01334,190,"1900HA070464"
 92396,5,54.01656,-1.48121,320,"3200YND57210"
 92397,5,53.62210,-2.13637,180," 1800NEH2881"
 92398,5,50.88718,-1.00854,190,"1900HA070460"
 92399,5,50.88170,-1.01838,190,"1900HA070468"
 92400,5,57.13009,-2.68948,630,"   630066671"
 92401,2,50.71109,-1.15420,910," 9100SMALBRK"
 92402,5,55.16022,-1.70758,310," 3100Z187851"
 92403,5,55.75829,-2.00547,310," 3100T997516"
 92404,5,55.75679,-2.00492,310," 3100T997514"
 92405,5,55.75522,-2.00642,310," 3100T997513"
 92406,5,51.04307, 0.73995,240,"2400A037240A"
 92407,5,52.51669,-0.72455,300," 300000538OS"
 92408,5,53.76936,-2.48662,258," 2580FLE0001"
 92409,5,50.64226,-3.38771,110,"1100DEC11008"
 92410,5,51.65507,-0.00712,150,"     1500617"
 92411,5,50.63831,-3.40301,110,"1100DEC11001"
 92412,5,50.63855,-3.40259,110,"1100DEC11002"
 92413,5,50.64383,-3.40064,110,"1100DEC11003"
 92414,5,50.64194,-3.39894,110,"1100DEC11004"
 92415,5,50.64310,-3.39729,110,"1100DEC11005"
 92416,5,52.63423,-2.11124,430," 43000761501"
 92417,5,50.64311,-3.39369,110,"1100DEC11007"
 92418,5,52.15281,-0.70203, 49,"049002569201"
 92419,5,54.89875,-1.56371,410,"410000022931"
 92420,5,54.89608,-1.56589,410,"410000022933"
 92421,5,54.89594,-1.56569,410,"410000022932"
 92422,5,54.89382,-1.56531,410,"410000022935"
 92423,5,54.89358,-1.56509,410,"410000022934"
 92424,5,54.89194,-1.56530,410,"410000022937"
 92425,5,55.90671,-3.20845,620,"  6200205390"
 92426,5,52.05316,-0.78677, 49,"049003425443"
 92427,5,53.49378,-2.71227,280," 2800S11015B"
 92428,5,53.49375,-2.71261,280," 2800S11015A"
 92429,5,52.20596,-1.65883,420,"  4200F13142"
 92430,5,51.49919,-0.89980,340," 340000658PA"
 92431,5,53.45571,-2.42124,180," 1800NF27361"
 92432,5,51.21548, 1.39040,240,"   240096926"
 92433,5,51.21734, 1.39293,240,"   240096924"
 92434,5,51.21877, 1.39482,240,"   240096922"
 92435,5,52.34765,-1.57457,420," 4200F030002"
 92436,5,51.57649,-0.32048,490," 490016764HW"
 92437,5,51.20515, 1.38585,240,"   240096928"
 92438,5,53.53494,-2.26860,180," 1800NC41721"
 92439,5,52.55291,-1.88311,430," 43000523002"
 92440,5,52.55265,-1.88315,430," 43000523001"
 92441,5,52.74706,-1.94813,380," 3800C207400"
 92442,5,52.74697,-1.94845,380," 3800C207401"
 92443,5,51.42487,-1.73140,460,"4600WIA12945"
 92444,5,52.80308,-1.64194,380," 3800C344002"
 92445,5,51.79707,-1.54515,340,"340000548OPP"
 92446,5,52.80286,-1.64176,380," 3800C344001"
 92447,5,55.93502,-3.83243,669," 66902930017"
 92448,5,55.93471,-3.83533,669," 66902930016"
 92449,5,55.93468,-3.83601,669," 66902930015"
 92450,5,55.93521,-3.83738,669," 66902930014"
 92451,5,55.93518,-3.83716,669," 66902930013"
 92452,5,57.65596,-2.19596,630,"   630022331"
 92453,5,55.93499,-3.83263,669," 66902930018"
 92454,5,52.15781,-2.01852,200," 2000G032201"
 92455,5,52.16118,-2.01712,200," 2000G032200"
 92456,5,52.16036,-2.01731,200," 2000G032203"
 92457,5,52.16122,-2.01735,200," 2000G032202"
 92458,5,52.40804,-1.50384,430," 43001053502"
 92459,5,52.60292,-1.66155,380," 3800C901600"
 92460,5,51.90602,-2.08591,160,"  1600GLA419"
 92461,5,55.86892,-3.09215,628,"  6280326160"
 92462,5,51.83721,-2.24299,160,"  1600GLB412"
 92463,5,51.83680,-2.24295,160,"  1600GLB411"
 92464,5,51.83165,-2.25061,160,"  1600GLB417"
 92465,5,51.83189,-2.24582,160,"  1600GLB415"
 92466,5,51.83381,-2.24486,160,"  1600GLB414"
 92467,5,51.82981,-2.24902,160,"  1600GLB419"
 92468,5,51.83184,-2.25063,160,"  1600GLB418"
 92469,5,52.92396,-1.46848,109,"109000009329"
 92470,5,51.52666,-2.53950, 17,"0170SGP90717"
 92471,5,53.50075,-2.26327,180," 1800NF40271"
 92472,5,51.91238,-2.03800,160,"  1600GLA414"
 92473,5,51.52584,-2.54368, 17,"0170SGP90714"
 92474,5,53.51839,-2.35983,180," 1800WF07901"
 92475,5,57.69927,-2.11684,630,"   630024631"
 92476,5,57.89742,-5.16448,670,"  6700731696"
 92477,5,54.52374,-1.59403, 76,"    07605440"
 92478,5,52.56095,-1.99473,430," 43000988901"
 92479,5,52.56108,-1.99456,430," 43000988902"
 92480,5,53.39375,-2.94440,280," 2800S41213A"
 92481,5,53.39291,-2.94429,280," 2800S41213B"
 92482,5,51.49785, 0.25608,159,"  1590003801"
 92483,5,52.50648,-1.42719,420," 4200F127401"
 92484,5,53.50388,-2.07808,180," 1800EH21081"
 92485,5,53.50325,-2.35929,180," 1800NF28361"
 92486,5,52.34354,-1.77536,420," 4200F084900"
 92487,5,51.49699,-3.15745,571,"5710AWA10634"
 92488,4,56.82545,-5.08721,670,"   670010007"
 92488,5,56.82545,-5.08721,670,"   670010007"
 92489,4,56.82887,-5.08327,670,"   670010006"
 92489,5,56.82887,-5.08327,670,"   670010006"
 92490,4,56.83210,-5.07729,670,"   670010004"
 92490,5,56.83210,-5.07729,670,"   670010004"
 92491,4,56.83185,-5.07742,670,"   670010003"
 92491,5,56.83185,-5.07742,670,"   670010003"
 92492,5,56.83753,-5.08057,670,"   670010002"
 92493,5,54.24021,-0.41290,320,"3200YNA01263"
 92494,5,54.24142,-0.41079,320,"3200YNA01266"
 92495,5,54.24327,-0.41032,320,"3200YNA01267"
 92496,5,54.23915,-0.40801,320,"3200YNA01264"
 92497,5,54.24145,-0.41102,320,"3200YNA01265"
 92498,5,53.61123,-2.29295,180," 1800NC21081"
 92499,5,54.24316,-0.41048,320,"3200YNA01268"
 92500,5,54.24286,-0.40773,320,"3200YNA01269"
 92501,5,53.46573,-2.98185,280," 2800S47112A"
 92502,5,53.46566,-2.98207,280," 2800S47112B"
 92503,5,53.53556,-2.67488,180," 1800WK04311"
 92504,5,51.65151, 0.07700,150,"150042002008"
 92505,5,54.38267,-3.42108, 90,"090050054029"
 92506,5,54.38266,-3.42084, 90,"090050054028"
 92507,5,52.68277,-2.46527,359," 3590E072300"
 92508,5,53.47344,-2.16333,180," 1800EB34081"
 92509,5,51.54540,-0.98288,340,"340000648LAM"
 92510,5,51.41921, 0.36882,240,"2400A008760A"
 92511,5,52.62024,-2.07706,380," 3800C691401"
 92512,5,50.64660,-1.18571,230,"230000003390"
 92513,5,53.63768,-1.82183,450,"   450021908"
 92514,5,50.39644,-4.04482,118,"1180PLA88885"
 92515,5,50.39647,-4.04448,118,"1180PLA88884"
 92516,5,50.35303,-4.10716,118,"1180PLA88886"
 92517,5,50.39629,-4.05373,118,"1180PLA88881"
 92518,5,53.40259,-2.13775,180," 1800SG09301"
 92519,5,51.68996,-0.97515,340,"340003316NOR"
 92520,5,50.37969,-4.13211,118,"1180PLA88889"
 92521,5,52.38680,-1.54396,430," 43001029301"
 92522,5,52.38666,-1.54428,430," 43001029302"
 92523,5,53.59956,-2.22509,180," 1800NE04121"
 92524,5,52.04651, 1.18494,390,"   390030835"
 92525,5,52.04650, 1.18539,390,"   390030834"
 92526,5,52.04744, 1.18252,390,"   390030833"
 92527,5,52.04754, 1.18262,390,"   390030832"
 92528,5,52.03624, 1.19420,390,"   390030830"
 92529,5,52.41488, 0.51981,390,"   390020421"
 92530,5,52.41496, 0.52035,390,"   390020420"
 92531,5,52.40692, 0.52636,390,"   390020423"
 92532,5,52.40698, 0.52669,390,"   390020422"
 92533,5,52.24980, 0.39942,390,"   390020425"
 92534,5,52.44790, 0.62540,390,"   390020424"
 92535,5,52.04332, 1.19419,390,"   390030839"
 92536,5,52.04349, 1.19426,390,"   390030838"
 92537,5,52.49775,-1.88453,430," 43002603503"
 92538,5,53.45208,-2.74983,280," 2800S16040B"
 92539,5,53.45174,-2.74844,280," 2800S16040A"
 92540,5,51.15148, 0.84922,240,"2400A026030A"
 92541,5,52.53136,-1.84089,430," 43000505202"
 92542,5,51.61418,-0.07150,490,"  490010389S"
 92543,5,51.25505,-0.93522,190,"1900HA060080"
 92544,5,55.93858,-4.78847,613,"     6130560"
 92545,5,53.06348,-3.05408,514,"5140AWD70698"
 92546,5,51.54492,-0.04501,490,"  490015363W"
 92547,5,54.01504,-1.39775,320,"3200YND56870"
 92548,5,53.48955,-2.77887,280," 2800S17005B"
 92549,5,53.38694,-2.26642,180," 1800SB42861"
 92550,5,53.78389,-2.25537,250," 2500LA00414"
 92551,5,52.20574,-1.65757,420," 4200F162501"
 92552,5,54.98058,-1.44026,410,"410000042982"
 92553,5,51.96414,-0.21731,210,"210021113510"
 92554,5,53.68324,-1.63182,450,"   450050278"
 92555,5,53.68422,-1.62833,450,"   450050279"
 92556,5,53.07148,-3.04652,514,"5140AWD70692"
 92557,5,52.37566,-1.52007,430," 43000054701"
 92558,5,52.37539,-1.51953,430," 43000054702"
 92559,5,54.55629,-1.27763, 77,"  077072638A"
 92560,5,55.16868,-1.68994,310," 3100Z19886H"
 92561,5,55.16868,-1.69002,310," 3100Z19886J"
 92562,5,55.16870,-1.68973,310," 3100Z19886E"
 92563,4,55.16871,-1.68967,310," 3100Z19886D"
 92563,5,55.16871,-1.68967,310," 3100Z19886D"
 92564,5,55.16869,-1.68987,310," 3100Z19886G"
 92565,5,55.16870,-1.68981,310," 3100Z19886F"
 92566,5,55.16873,-1.68947,310," 3100Z19886A"
 92567,5,55.16871,-1.68959,310," 3100Z19886C"
 92568,5,55.16872,-1.68953,310," 3100Z19886B"
 92569,5,51.75109,-1.20729,340,"340001303OUT"
 92570,5,55.16874,-1.68945,310," 3100Z19886X"
 92571,5,55.99828,-3.81711,669," 66901320010"
 92572,5,53.30797,-2.36050, 60,"0600MAIM1063"
 92573,5,52.27952,-3.35762,561,"5610AWE90280"
 92574,5,51.26802, 0.49281,240,"2400A000310A"
 92575,5,51.11534, 0.64364,240,"2400A023040A"
 92576,5,53.92060,-1.52983,320,"3200YND13240"
 92577,5,52.05234,-2.71035,209,"  2090A19166"
 92578,5,53.78634,-2.27114,250," 2500LA00418"
 92579,5,51.02302,-0.22511,440,"  4400HR1011"
 92580,5,52.99780,-0.47356,270,"270002701269"
 92581,5,52.97591,-0.50616,270,"270002701268"
 92582,5,52.98033,-0.56119,270,"270002701265"
 92583,5,52.99470,-0.58629,270,"270002701264"
 92584,5,52.98217,-0.53635,270,"270002701267"
 92585,5,52.98986,-0.55431,270,"270002701266"
 92586,5,53.02420,-0.60265,270,"270002701261"
 92587,5,53.04119,-0.58776,270,"270002701260"
 92588,5,53.00574,-0.58643,270,"270002701263"
 92589,5,53.01744,-0.60145,270,"270002701262"
 92590,5,51.45089,-0.14785,490,"  490004870N"
 92591,5,53.21938,-1.22177,100,"1000DLBH7733"
 92592,5,53.39439,-2.41930,180," 1800SJ48571"
 92593,5,51.34724,-2.26074,460,"4600WIA11410"
 92594,5,51.34737,-2.26057,460,"4600WIA11411"
 92595,5,51.61280,-1.24968,340,"340001125RBT"
 92596,5,56.02988,-3.80808,669," 66903730010"
 92597,5,52.36442,-1.22777,420," 4200F122302"
 92598,5,52.36988,-1.23026,420," 4200F122301"
 92599,5,52.64757,-1.70774,380," 3800C918202"
 92600,5,52.64738,-1.70734,380," 3800C918201"
 92601,5,54.79883,-1.57558,130,"   13005271G"
 92602,5,55.61310,-2.82266,690,"     6900976"
 92603,5,51.35644,-0.10507,490,"  490012576S"
 92604,5,50.84140,-0.32311,440,"  4400AD0361"
 92605,5,55.61567,-2.81383,690,"     6900974"
 92606,5,51.61550,-3.09945,554,"5540AWB33119"
 92607,5,53.45268,-2.22266,180," 1800EB07771"
 92608,5,53.51742,-2.47794,180," 1800WK31121"
 92609,5,53.60887,-2.96749,250,"2500LAA00122"
 92610,5,53.74869,-2.46573,258," 2580HAU0001"
 92611,5,53.59658,-2.90875,250,"2500LAA00120"
 92612,5,52.47575,-1.96927,430," 43000941601"
 92613,5,51.35862,-0.29849,490,"  490012841W"
 92614,5,51.61471,-3.10550,554,"5540AWB33113"
 92615,5,51.32077,-2.22259,460,"4600WIA56558"
 92616,5,51.31637,-2.22935,460,"4600WIA56559"
 92617,5,51.17329,-2.27337,460,"4600WIA56550"
 92618,5,51.35478,-2.12192,460,"4600WIA56552"
 92619,5,51.61622,-3.10809,554,"5540AWB33115"
 92620,5,53.48316,-2.05065,180," 1800EH37171"
 92621,5,54.96092,-1.44289,410,"410000017177"
 92622,5,55.82563,-4.52509,614,"     6140700"
 92623,5,51.16960, 0.23630,240,"2400A007680A"
 92624,5,53.54732,-2.37117,180," 1800WAH0061"
 92625,5,55.32813,-1.74265,310," 3100U164038"
 92626,5,55.32399,-1.74370,310," 3100U164033"
 92627,5,54.87125,-1.63996,130,"   13002133B"
 92628,5,53.54745,-2.41012,180," 1800WA42031"
 92629,5,52.59719,-2.06269,430," 43000781601"
 92630,5,51.39042, 0.11056,490," 490012563SH"
 92631,5,50.42393,-4.09348,118,"1180PLA01839"
 92632,5,50.41444,-4.08989,118,"1180PLA01838"
 92633,5,50.41707,-4.08867,118,"1180PLA01837"
 92634,5,50.41874,-4.08849,118,"1180PLA01836"
 92635,5,50.42023,-4.09074,118,"1180PLA01835"
 92636,5,50.42010,-4.09283,118,"1180PLA01834"
 92637,5,55.00080,-1.54527,410,"410000009428"
 92638,5,55.00304,-1.54613,410,"410000009429"
 92639,5,54.99410,-1.53685,410,"410000009426"
 92640,5,54.99727,-1.54151,410,"410000009427"
 92641,5,51.28868, 0.22044,240,"2400A005630A"
 92642,5,51.56914, 0.01179,490,"  490008852M"
 92643,5,53.85514,-2.96737,250,"2500LAA07538"
 92644,5,52.49311, 1.73662,390,"   390070789"
 92645,5,50.85502,-1.24529,190,"1900HA040114"
 92646,5,53.91687,-2.94768,250,"2500LAA07534"
 92647,5,52.40625,-2.74857,350," 3500B092501"
 92648,5,52.40631,-2.74829,350," 3500B092500"
 92649,5,53.48047,-2.21574,180," 1800EB02651"
 92650,5,57.66684,-2.53124,630,"   630021402"
 92651,5,57.66721,-2.53178,630,"   630021401"
 92652,5,52.73109,-2.71349,350," 3500B396200"
 92653,5,51.83451,-2.27859,160,"  1600GLB382"
 92654,5,51.83430,-2.27919,160,"  1600GLB381"
 92655,5,51.83325,-2.28040,160,"  1600GLB380"
 92656,5,51.85478,-2.24465,160,"  1600GLB386"
 92657,5,51.85371,-2.24501,160,"  1600GLB385"
 92658,5,51.20797, 1.25741,240,"  2400100512"
 92659,5,52.35895,-1.77979,430," 43000120102"
 92660,5,52.35894,-1.77993,430," 43000120101"
 92661,5,55.95795,-2.78379,627,"627009010230"
 92662,5,50.86141,-1.25488,190,"1900HA040119"
 92663,5,50.86114,-1.25450,190,"1900HA040118"
 92664,5,51.36048,-2.92592, 19,"0190NSC30369"
 92665,5,52.65698, 1.30565,290,"    2900C131"
 92666,5,53.37508,-3.01641,280," 2800S20095B"
 92667,5,51.35843,-2.93250, 19,"0190NSC30365"
 92668,5,51.35956,-2.92995, 19,"0190NSC30366"
 92669,5,53.37496,-3.01639,280," 2800S20095A"
 92670,5,51.35520,-2.93963, 19,"0190NSC30360"
 92671,5,51.35553,-2.93900, 19,"0190NSC30361"
 92672,5,53.42383,-2.99676,280," 2800S40144A"
 92673,5,53.39065,-3.11317,280," 2800S25045A"
 92674,5,51.12078, 0.98011,240,"2400A026880A"
 92675,5,56.69602,-2.85860,649,"   6490IM064"
 92676,5,51.59236,-3.00356,531,"5310AWB30598"
 92677,5,51.59120,-2.98901,531,"5310AWB30599"
 92678,5,53.44949,-2.20816,180," 1800EB01621"
 92679,5,53.73986,-2.28549,250," 2500IMG2526"
 92680,5,53.74051,-2.28525,250," 2500IMG2527"
 92681,5,53.74780,-2.27411,250," 2500IMG2524"
 92682,5,54.59901,-1.78881,130,"   13007522D"
 92683,5,51.59374,-3.01229,531,"5310AWB30590"
 92684,5,51.59366,-3.01249,531,"5310AWB30591"
 92685,5,53.72531,-2.28612,250," 2500IMG2528"
 92686,5,51.59332,-3.01022,531,"5310AWB30593"
 92687,5,51.59167,-3.00553,531,"5310AWB30594"
 92688,5,51.59196,-3.00511,531,"5310AWB30595"
 92689,5,51.59052,-3.00684,531,"5310AWB30596"
 92690,5,51.59069,-3.00430,531,"5310AWB30597"
 92691,5,52.27469,-0.91524,300," 300000003AL"
 92692,5,52.57875,-1.54220,420," 4200F177501"
 92693,5,51.01935, 0.25320,140,"  1400WE0515"
 92694,5,52.02325, 0.25699,150,"  1500IM2270"
 92695,5,52.49651,-1.87832,430," 43000250202"
 92696,5,51.58471,-1.82537,468,"4680SWA10633"
 92697,5,52.67825,-1.45419,260,"   260015701"
 92698,5,53.89953,-2.48398,250,"   250010825"
 92699,5,51.58475,-1.82504,468,"4680SWA10632"
 92700,5,53.73193,-2.66234,250,"   250010823"
 92701,5,53.81242,-2.71576,250,"   250010820"
 92702,5,52.45304,-2.05234,430," 43000805801"
 92703,5,53.08918,-2.43751, 60,"   0600CR023"
 92704,5,54.59897,-1.78899,130,"   13007522H"
 92705,5,52.44470,-1.47903,430," 43000026702"
 92706,5,53.39864,-2.18159,180," 1800SG07771"
 92707,5,51.89726,-0.53697, 21,"   021013068"
 92708,5,51.89664,-0.53571, 21,"   021013069"
 92709,5,53.65959,-2.08258,180," 1800NE24141"
 92710,5,50.74006,-3.47004,110,"1100DEC10252"
 92711,5,50.74216,-3.46714,110,"1100DEC10253"
 92712,5,50.73653,-3.47667,110,"1100DEC10250"
 92713,5,50.73893,-3.46436,110,"1100DEC10256"
 92714,5,50.74214,-3.46656,110,"1100DEC10254"
 92715,5,50.74068,-3.47677,110,"1100DEC10259"
 92716,5,57.00485,-7.49460,601,"  6010731666"
 92717,5,51.20162, 1.39594,240,"2400A032830A"
 92718,5,55.92991,-3.04061,627,"627001030773"
 92719,5,55.93489,-3.04333,627,"627001030775"
 92720,5,56.20014,-3.21713,650,"   6500K0681"
 92721,5,54.00347,-1.56716,320,"3200YNA96399"
 92722,5,56.20042,-3.21872,650,"   6500K0686"
 92723,5,54.10425,-1.52613,320,"3200YNA96392"
 92724,5,53.99557,-1.54473,320,"3200YNA96393"
 92725,5,54.10191,-1.52720,320,"3200YNA96391"
 92726,5,50.84033,-0.23152,440,"  4400AD0248"
 92727,5,52.54588,-2.07735,430," 43000861402"
 92728,5,52.54588,-2.07757,430," 43000861401"
 92729,5,50.84642,-0.23372,440,"  4400AD0243"
 92730,5,50.84587,-0.23618,440,"  4400AD0241"
 92731,5,50.84414,-0.24223,440,"  4400AD0240"
 92732,5,50.84054,-0.23180,440,"  4400AD0247"
 92733,5,50.84293,-0.23142,440,"  4400AD0246"
 92734,5,50.84308,-0.23165,440,"  4400AD0245"
 92735,5,51.80194,-0.16461,210,"210021601330"
 92736,5,51.80044,-0.16035,210,"210021601335"
 92737,5,52.58938,-2.17316,430," 43007402201"
 92738,5,53.74454,-3.01387,250,"   2500B0352"
 92739,5,53.56592,-2.12058,180," 1800ED16781"
 92740,5,52.35224, 1.51309,390,"   390070190"
 92741,5,52.91257,-1.11192,330,"  3300RU0135"
 92742,5,52.24344,-1.74068,420," 4200F006200"
 92743,5,52.32530,-2.07668,200," 2000G028400"
 92744,5,52.49520,-1.81931,430," 43000476101"
 92745,5,52.71269,-2.76578,350," 3500B014411"
 92746,5,52.71257,-2.76547,350," 3500B014410"
 92747,5,52.15428, 0.73369,390,"   390010765"
 92748,5,51.08516,-1.17152,190,"1900HA110376"
 92749,5,52.15735, 0.78444,390,"   390010767"
 92750,5,52.19374, 0.67034,390,"   390010761"
 92751,5,52.19385, 0.67031,390,"   390010760"
 92752,5,52.16148, 0.71009,390,"   390010763"
 92753,5,52.16145, 0.70997,390,"   390010762"
 92754,5,52.61354,-1.16712,260,"   260003220"
 92755,5,51.25597, 1.01389,240,"2400A039090A"
 92756,5,51.36296,-2.93190, 19,"0190NSC30225"
 92757,5,52.50529,-1.91154,430," 43000274201"
 92758,5,52.50527,-1.91150,430," 43000274202"
 92759,5,57.57630,-3.81137,670,"  6700731953"
 92760,5,57.90551,-5.16311,670,"  6700731954"
 92761,5,53.59620,-2.22926,180," 1800NE04451"
 92762,5,51.69635,-2.21833,160,"1600GLA90846"
 92763,5,51.89041,-2.12495,160,"1600GLA90847"
 92764,5,51.85667,-2.26254,160,"1600GLA90844"
 92765,5,51.69637,-2.21815,160,"1600GLA90845"
 92766,5,51.85663,-2.26247,160,"1600GLA90843"
 92767,5,51.74453,-2.28977,160,"1600GLA90840"
 92768,5,51.70025,-2.40542,160,"1600GLA90841"
 92769,5,51.36362, 1.42337,240,"  2400101875"
 92770,5,50.26340,-5.11707, 80,"0800COC30120"
 92771,5,51.89028,-2.12514,160,"1600GLA90848"
 92772,5,51.87798,-2.10490,160,"1600GLA90849"
 92773,5,51.69261,-1.95315,160,"  1600GLC249"
 92774,5,51.95298,-1.78129,160,"  1600GLC248"
 92775,5,51.36492,-2.93134, 19,"0190NSC30223"
 92776,5,51.79721,-1.87689,160,"  1600GLC241"
 92777,5,51.76077,-1.83518,160,"  1600GLC240"
 92778,5,51.79733,-1.87681,160,"  1600GLC242"
 92779,5,51.95908,-1.76552,160,"  1600GLC245"
 92780,5,51.95301,-1.78135,160,"  1600GLC247"
 92781,5,51.95908,-1.76540,160,"  1600GLC246"
 92782,5,50.72679,-1.81795,129,"1290BOB20278"
 92783,5,50.72683,-1.81743,129,"1290BOB20279"
 92784,5,52.00439,-0.77784, 49,"0490HLRDCHI2"
 92785,5,52.00450,-0.77768, 49,"0490HLRDCHI1"
 92786,5,50.72876,-1.82137,129,"1290BOB20277"
 92787,5,50.72338,-1.84068,129,"1290BOB20271"
 92788,5,50.72345,-1.84052,129,"1290BOB20272"
 92789,5,50.72616,-1.83807,129,"1290BOB20273"
 92790,5,53.07445,-2.20188,389," 3890D108002"
 92791,5,53.07448,-2.20190,389," 3890D108001"
 92792,5,53.48755,-2.30130,180," 1800NF30561"
 92793,5,51.34612,-0.67435,400,"40004403194A"
 92794,5,51.84072,-2.24308,160,"  1600GL4555"
 92795,5,51.84051,-2.24305,160,"  1600GL4556"
 92796,5,53.70608,-2.19245,250,"  2500DCL705"
 92797,5,53.70294,-2.19973,250,"  2500DCL704"
 92798,5,53.87120,-2.16795,250,"  2500DCL707"
 92799,5,53.69144,-2.22566,250,"  2500DCL706"
 92800,5,53.69830,-2.19398,250,"  2500DCL701"
 92801,5,53.70292,-2.19424,250,"  2500DCL700"
 92802,5,53.69391,-2.20721,250,"  2500DCL703"
 92803,5,53.69050,-2.17900,250,"  2500DCL702"
 92804,5,51.48702,-0.03638,490,"  490015333E"
 92805,5,51.13593, 1.22423,240,"   240099702"
 92806,5,50.93401,-2.30410,120,"1200BOA10029"
 92807,5,50.96769,-2.31197,120,"1200BOA10027"
 92808,5,51.00552,-2.28757,120,"1200BOA10021"
 92809,5,50.99266,-2.29260,120,"1200BOA10022"
 92810,5,53.42887,-2.85672,280," 2800S44127B"
 92811,5,53.42896,-2.85695,280," 2800S44127A"
 92812,5,52.01591,-1.31918,340,"340001780OUT"
 92813,5,50.76753,-2.39705,120,"1200DOA10049"
 92814,5,50.92280,-3.47225,110,"1100DEB10789"
 92815,5,50.92262,-3.47235,110,"1100DEB10788"
 92816,5,50.93604,-3.42807,110,"1100DEB10783"
 92817,5,50.93859,-3.41190,110,"1100DEB10782"
 92818,5,50.93858,-3.41160,110,"1100DEB10781"
 92819,5,50.97373,-3.42461,110,"1100DEB10780"
 92820,5,50.92831,-3.46105,110,"1100DEB10786"
 92821,5,50.92814,-3.46086,110,"1100DEB10785"
 92822,5,50.93591,-3.42820,110,"1100DEB10784"
 92823,5,57.67026,-2.57928,630,"   630067071"
 92824,5,53.50398,-2.53463,180," 1800WK36571"
 92825,5,51.22723,-1.14144,190,"1900HAA19803"
 92826,5,54.89316,-1.37811,410,"410000025433"
 92827,5,53.57692,-2.08613,180," 1800ED16191"
 92828,5,53.55704,-2.83346,250," 2500IMG1179"
 92829,5,50.99796,-0.61090,440,"  4400MO0651"
 92830,5,50.97077,-0.59449,440,"  4400MO0650"
 92831,5,51.29245, 1.04817,240,"2400A050370A"
 92832,5,51.22969,-1.14262,190,"1900HAA19804"
 92833,5,53.10960,-1.31706,100,"1000DSNB7943"
 92834,5,52.45876,-1.87286,430," 43000221010"
 92835,5,57.05849,-2.13963,630,"   630042573"
 92836,5,53.05823,-2.17687,389," 3890D110702"
 92837,5,51.40172, 0.53330,249,"249000000984"
 92838,5,51.36101, 0.62030,249,"249000000985"
 92839,5,51.35423, 0.52494,249,"249000000986"
 92840,5,52.38859,-1.97703,430," 43000384301"
